Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_prefill_tokens_cached,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_arrived_at,replica
58,47.271706,1.969654,0.958845,0.039952,0.958845,0.039952,0.000000,46.312860,0.958845,0.039952,46.594882,0.008713,0.282021,0.000053,0.028201,0.105131,5372,5348,512,24,222.833333,0,7.239521,0
59,58.406735,0.164526,11.860382,0.033410,11.860382,0.033410,0.000000,46.546353,11.860382,0.033410,46.707337,0.016320,0.160984,0.000056,0.032956,0.018823,3217,2862,512,355,8.061972,0,7.258344,0
60,60.925129,0.144715,14.260358,0.033873,14.260358,0.033873,0.000000,46.664771,14.260358,0.033873,46.747576,0.032329,0.082805,0.000057,0.033676,0.015205,1867,1446,512,421,3.434679,0,7.273549,0
61,65.503078,0.125485,18.921533,0.036248,18.921533,0.036248,0.000000,46.581544,18.921533,0.036248,47.528911,0.003257,0.947366,0.000065,0.034433,0.137979,15115,14593,512,522,27.955939,0,7.411528,0
62,60.659369,0.161758,13.246712,0.035325,13.246712,0.035325,0.000000,47.412657,13.246712,0.035325,47.950830,0.005677,0.538173,0.000064,0.033889,0.079619,8822,8447,512,375,22.525333,0,7.491147,0
63,67.042354,0.125547,19.228016,0.036008,19.228016,0.036008,0.000000,47.814338,19.228016,0.036008,48.691750,0.003382,0.877412,0.000061,0.034364,0.104119,14932,14398,512,534,26.962547,0,7.595266,0
64,50.319389,0.882796,1.845389,0.032375,1.845389,0.032375,0.000000,48.474001,1.845389,0.032375,48.562340,0.034441,0.088339,0.000063,0.030825,0.181021,1467,1410,512,57,24.736842,0,7.776287,0
65,55.477221,0.311670,7.066907,0.039702,7.066907,0.039702,0.000000,48.410314,7.066907,0.039702,49.767890,0.002463,1.357576,0.000067,0.032075,0.125886,20384,20206,512,178,113.516854,0,7.902172,0
66,56.176995,0.288087,6.551028,0.033595,6.551028,0.033595,0.000000,49.625967,6.551028,0.033595,49.829019,0.013482,0.203053,0.000055,0.032554,0.100812,3891,3696,512,195,18.953846,0,8.002984,0
67,62.458045,0.170650,12.759787,0.034863,12.759787,0.034863,0.000000,49.698258,12.759787,0.034863,49.858544,0.015763,0.160286,0.000051,0.034425,0.102398,3529,3163,512,366,8.642077,0,8.105382,0
68,52.150422,2.005785,2.364868,0.090956,2.364868,0.090956,0.000000,49.785553,2.364868,0.090956,51.441901,0.002175,1.656348,0.000070,0.027251,0.045292,23681,23655,512,26,909.807692,0,8.150673,0
69,70.160768,0.129448,18.766316,0.034624,18.766316,0.034624,0.000000,51.394453,18.766316,0.034624,51.777013,0.008047,0.382560,0.000059,0.033918,0.003913,6976,6434,512,542,11.870849,0,8.154586,0
70,67.466416,0.153682,15.791892,0.035972,15.791892,0.035972,0.000000,51.674524,15.791892,0.035972,52.201933,0.005838,0.527410,0.000059,0.034771,0.071747,9380,8941,512,439,20.366743,0,8.226333,0
71,66.319682,0.171369,14.180286,0.036642,14.180286,0.036642,0.000000,52.139396,14.180286,0.036642,52.636697,0.005938,0.497301,0.000056,0.035357,0.030193,9251,8864,512,387,22.904393,0,8.256526,0
72,61.869480,0.261053,9.330884,0.039371,9.330884,0.039371,0.000000,52.538595,9.330884,0.039371,53.333337,0.004209,0.794742,0.000063,0.036017,0.065643,12908,12671,512,237,53.464135,0,8.322168,0
73,76.663579,0.127137,23.605482,0.039147,23.605482,0.039147,0.000000,53.058097,23.605482,0.039147,55.184749,0.001921,2.126653,0.000074,0.035620,0.240009,29329,28726,512,603,47.638474,0,8.562177,0
74,57.168423,19.056141,2.064212,0.688071,2.064212,0.688071,0.000000,55.104211,2.064212,0.688071,57.115958,0.002084,2.011747,0.000073,0.017488,0.033312,27406,27403,512,3,9134.333333,0,8.595489,0
75,69.026719,0.198924,11.964637,0.034480,11.964637,0.034480,0.000000,57.062082,11.964637,0.034480,57.214885,0.021631,0.152803,0.000058,0.034040,0.007509,2992,2645,512,347,7.622478,0,8.602998,0
76,68.444575,0.268410,11.298314,0.044307,11.298314,0.044307,0.000000,57.146261,11.298314,0.044307,60.059286,0.001626,2.913025,0.000079,0.032883,0.041303,37189,36934,512,255,144.839216,0,8.644301,0
77,69.522543,0.239733,9.558927,0.032962,9.558927,0.032962,0.000000,59.963617,9.558927,0.032962,60.091678,0.031039,0.128061,0.000066,0.032520,0.043446,2226,1936,512,290,6.675862,0,8.687747,0
78,74.410923,0.192276,14.480781,0.037418,14.480781,0.037418,0.000000,59.930143,14.480781,0.037418,61.125105,0.003286,1.194962,0.000064,0.034330,0.135558,18991,18604,512,387,48.072351,0,8.823305,0
79,83.074808,0.154414,22.090058,0.041060,22.090058,0.041060,0.000000,60.984750,22.090058,0.041060,63.721778,0.001788,2.737028,0.000077,0.035972,0.101782,36176,35638,512,538,66.241636,0,8.925087,0
80,65.024409,1.354675,1.545793,0.032204,1.545793,0.032204,0.000000,63.478616,1.545793,0.032204,63.580993,0.043370,0.102377,0.000070,0.030071,0.191501,1514,1466,512,48,30.541667,0,9.116588,0
81,88.153254,0.140148,24.734397,0.039323,24.734397,0.039323,0.000000,63.418858,24.734397,0.039323,64.454214,0.003939,1.035357,0.000063,0.037677,0.136447,16993,16364,512,629,26.015898,0,9.253035,0
82,89.516197,0.141640,25.164506,0.039817,25.164506,0.039817,0.000000,64.351692,25.164506,0.039817,64.919019,0.006656,0.567328,0.000058,0.038920,0.065191,10386,9754,512,632,15.433544,0,9.318226,0
83,82.471404,0.179286,17.795150,0.038685,17.795150,0.038685,0.000000,64.676254,17.795150,0.038685,65.510626,0.004875,0.834372,0.000062,0.036871,0.210265,13899,13439,512,460,29.215217,0,9.528491,0
84,79.531734,0.230527,14.079437,0.040810,14.079437,0.040810,0.000000,65.452297,14.079437,0.040810,66.617956,0.003638,1.165659,0.000064,0.037431,0.022836,18656,18311,512,345,53.075362,0,9.551327,0
85,67.103848,67.103848,0.488764,0.488764,0.488764,0.488764,0.000000,66.615084,0.488764,0.488764,67.103848,0.007852,0.488764,0.000057,0.000000,0.002872,8547,8546,512,1,8546.000000,0,9.554198,0
86,93.225685,0.156419,26.166159,0.043903,26.166159,0.043903,0.000000,67.059527,26.166159,0.043903,67.718382,0.006011,0.658855,0.000058,0.042797,0.011795,11861,11265,512,596,18.901007,0,9.565994,0
87,81.711566,0.225723,14.186972,0.039191,14.186972,0.039191,0.000000,67.524594,14.186972,0.039191,67.798258,0.013417,0.273664,0.000054,0.038435,0.160178,5415,5053,512,362,13.958564,0,9.726172,0
88,90.931237,0.195972,23.239178,0.050084,23.239178,0.050084,0.000000,67.692059,23.239178,0.050084,71.270392,0.001648,3.578333,0.000083,0.042373,0.077459,43698,43234,512,464,93.176724,0,9.803631,0
89,72.875278,2.143391,1.684418,0.049542,1.684418,0.049542,0.000000,71.190859,1.684418,0.049542,71.872252,0.006527,0.681392,0.000062,0.029501,0.021984,11046,11012,512,34,323.882353,0,9.825614,0
90,94.326898,0.191721,22.575379,0.045885,22.575379,0.045885,0.000000,71.751520,22.575379,0.045885,72.623547,0.005140,0.872027,0.000062,0.044113,0.086905,14620,14128,512,492,28.715447,0,9.912519,0
91,103.582003,0.188674,31.015321,0.056494,31.015321,0.056494,0.000000,72.566681,31.015321,0.056494,77.080140,0.001529,4.513459,0.000090,0.048273,0.020655,50963,50414,512,549,91.828780,0,9.933175,0
92,97.856129,0.222400,20.988749,0.047702,20.988749,0.047702,0.000000,76.867380,20.988749,0.047702,78.045069,0.004439,1.177689,0.000067,0.045025,0.148973,18023,17583,512,440,39.961364,0,10.082147,0
93,111.323444,0.197733,33.391671,0.059310,33.391671,0.059310,0.000000,77.931773,33.391671,0.059310,79.407435,0.003675,1.475662,0.000068,0.056689,0.073859,22169,21606,512,563,38.376554,0,10.156006,0
94,106.400487,0.237501,27.095153,0.060480,27.095153,0.060480,0.000000,79.305334,27.095153,0.060480,81.505207,0.002737,2.199873,0.000074,0.055570,0.059961,30225,29777,512,448,66.466518,0,10.215967,0
95,83.731032,2.392315,2.318791,0.066251,2.318791,0.066251,0.000000,81.412242,2.318791,0.066251,82.614800,0.004599,1.202558,0.000067,0.031892,0.044855,18000,17965,512,35,513.285714,0,10.260822,0
96,124.186405,0.181825,41.735470,0.061106,41.735470,0.061106,0.000000,82.450935,41.735470,0.061106,91.770098,0.001108,9.319163,0.000113,0.047462,0.124377,83471,82788,512,683,121.212299,0,10.385199,0
97,121.893198,0.210888,30.266044,0.052363,30.266044,0.052363,0.000000,91.627154,30.266044,0.052363,93.602886,0.003525,1.975732,0.000074,0.048945,0.056140,27135,26557,512,578,45.946367,0,10.441339,0
98,134.505926,0.231907,40.960494,0.070622,40.960494,0.070622,0.000000,93.545432,40.960494,0.070622,110.585243,0.000913,17.039811,0.000141,0.041243,0.011466,121725,121145,512,580,208.870690,0,10.452806,0
99,132.549712,0.257879,22.096361,0.042989,22.096361,0.042989,0.000000,110.453351,22.096361,0.042989,110.624630,0.060319,0.171280,0.000093,0.042656,0.015696,2348,1834,512,514,3.568093,0,10.468502,0
100,118.834336,0.448431,8.612570,0.032500,8.612570,0.032500,0.000000,110.221766,8.612570,0.032500,110.302979,0.077243,0.081213,0.000057,0.032194,0.375000,1693,1428,512,265,5.388679,0,10.843502,0
101,135.488382,0.221025,25.511445,0.041617,25.511445,0.041617,0.000000,109.976937,25.511445,0.041617,110.169243,0.032431,0.192306,0.000057,0.041304,0.299037,4010,3397,512,613,5.541599,0,11.142539,0
102,135.199822,0.227993,25.210046,0.042513,25.210046,0.042513,0.000000,109.989776,25.210046,0.042513,110.530252,0.012105,0.540477,0.000059,0.041601,0.150375,9724,9131,512,593,15.397976,0,11.292914,0
103,111.479841,3.596124,1.021482,0.032951,1.021482,0.032951,0.000000,110.458359,1.021482,0.032951,110.572426,0.049341,0.114067,0.000051,0.029271,0.038634,2272,2241,512,31,72.290323,0,11.331547,0
104,132.086663,0.260013,21.916765,0.043143,21.916765,0.043143,0.000000,110.169898,21.916765,0.043143,110.332770,0.037528,0.162872,0.000055,0.042823,0.375000,3448,2940,512,508,5.787402,0,11.706547,0
105,124.861230,0.334749,14.745218,0.039531,14.745218,0.039531,0.000000,110.116011,14.745218,0.039531,110.862861,0.009209,0.746849,0.000062,0.037529,0.188558,12412,12039,512,373,32.276139,0,11.895106,0
106,132.471727,0.262320,21.802249,0.043173,21.802249,0.043173,0.000000,110.669478,21.802249,0.043173,110.758543,0.069267,0.089065,0.000056,0.042996,0.157740,2104,1599,512,505,3.166337,0,12.052846,0
107,138.173057,0.222501,27.516183,0.044309,27.516183,0.044309,0.000000,110.656873,27.516183,0.044309,110.819732,0.038161,0.162859,0.000056,0.044047,0.074585,3525,2904,512,621,4.676329,0,12.127430,0
108,134.234623,0.253752,23.482900,0.044391,23.482900,0.044391,0.000000,110.751723,23.482900,0.044391,111.520915,0.008913,0.769191,0.000061,0.042937,0.039723,13041,12512,512,529,23.652174,0,12.167154,0
109,112.886489,6.640382,1.413834,0.083167,1.413834,0.083167,0.000000,111.472655,1.413834,0.083167,112.397582,0.007995,0.924927,0.000066,0.028759,0.012670,14075,14058,512,17,826.941176,0,12.179823,0
110,129.509789,0.361759,17.441401,0.048719,17.441401,0.048719,0.000000,112.068388,17.441401,0.048719,112.992791,0.007957,0.924403,0.000065,0.046137,0.291119,14559,14201,512,358,39.667598,0,12.470943,0
111,120.431382,0.661711,7.552695,0.041498,7.552695,0.041498,0.000000,112.878688,7.552695,0.041498,114.032313,0.006717,1.153625,0.000068,0.035160,0.076049,17158,16976,512,182,93.274725,0,12.546992,0
112,137.655797,0.297313,23.691557,0.051170,23.691557,0.051170,0.000000,113.964240,23.691557,0.051170,115.670659,0.004960,1.706419,0.000073,0.047484,0.028263,23783,23320,512,463,50.367171,0,12.575255,0
113,131.234181,0.428870,15.654085,0.051157,15.654085,0.051157,0.000000,115.580096,15.654085,0.051157,116.147120,0.012907,0.567024,0.000063,0.049304,0.045653,9305,8999,512,306,29.408497,0,12.620907,0
114,123.218583,0.770116,7.213657,0.045085,7.213657,0.045085,0.000000,116.004926,7.213657,0.045085,116.628553,0.011975,0.623628,0.000064,0.041188,0.108206,9899,9739,512,160,60.868750,0,12.729113,0
115,128.535648,0.563753,11.965956,0.052482,11.965956,0.052482,0.000000,116.569692,11.965956,0.052482,116.832254,0.028869,0.262561,0.000065,0.051331,0.024315,4275,4047,512,228,17.750000,0,12.753428,0
116,128.041016,0.574175,11.485695,0.051505,11.485695,0.051505,0.000000,116.555321,11.485695,0.051505,116.651635,0.067900,0.096314,0.000056,0.051073,0.242777,1941,1718,512,223,7.704036,0,12.996205,0
117,129.874112,0.559802,13.431551,0.057895,13.431551,0.057895,0.000000,116.442561,13.431551,0.057895,117.090929,0.012964,0.648368,0.000072,0.055100,0.177621,9264,9032,512,232,38.931034,0,13.173826,0
118,143.222597,0.249517,26.328300,0.045868,26.328300,0.045868,0.000000,116.894297,26.328300,0.045868,116.963149,0.083011,0.068852,0.000049,0.045748,0.158881,1983,1409,512,574,2.454704,0,13.332707,0
119,146.831183,0.238362,29.969860,0.048652,29.969860,0.048652,0.000000,116.861323,29.969860,0.048652,118.775610,0.004972,1.914287,0.000080,0.045545,0.070725,24507,23891,512,616,38.784091,0,13.403432,0
120,129.521130,18.503019,10.916936,1.559562,10.916936,1.559562,0.000000,118.604194,10.916936,1.559562,129.350458,0.001475,10.746264,0.000123,0.024382,0.123376,87691,87684,512,7,12526.285714,0,13.526808,0
121,149.155936,0.301935,20.006636,0.040499,20.006636,0.040499,0.000000,129.149300,20.006636,0.040499,129.526869,0.022820,0.377570,0.000067,0.039735,0.109663,6170,5676,512,494,11.489879,0,13.636471,0
122,132.817027,1.492326,3.451193,0.038777,3.451193,0.038777,0.000000,129.365834,3.451193,0.038777,129.771814,0.019767,0.405980,0.000062,0.034216,0.131173,6654,6565,512,89,73.764045,0,13.767644,0
123,144.084162,0.426285,14.355228,0.042471,14.355228,0.042471,0.000000,129.728934,14.355228,0.042471,130.719576,0.008187,0.990641,0.000062,0.039540,0.011028,16304,15966,512,338,47.236686,0,13.778672,0
124,151.657418,0.379144,21.042728,0.052607,21.042728,0.052607,0.000000,130.614689,21.042728,0.052607,137.694535,0.001963,7.079846,0.000101,0.034907,0.067191,70557,70157,512,400,175.392500,0,13.845862,0
125,158.281016,0.279648,20.668123,0.036516,20.668123,0.036516,0.000000,137.612892,20.668123,0.036516,138.479094,0.010112,0.866202,0.000063,0.034986,0.005313,14261,13695,512,566,24.196113,0,13.851176,0
126,155.007433,0.339929,16.649105,0.036511,16.649105,0.036511,0.000000,138.358328,16.649105,0.036511,138.470929,0.057528,0.112601,0.000047,0.036264,0.085150,2863,2407,512,456,5.278509,0,13.936326,0
